Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDD59,OUT013,1395.8831705847697
FDQ10,OUT017,2860.4061559475376
FDW45,OUT035,2444.2505590697256
NCK30,OUT049,4062.956161049675
FDU31,OUT018,3239.400416554956
NCQ17,OUT019,533.6466809639096
FDN01,OUT017,2923.118728475747
FDZ19,OUT049,2906.677143632536
DRG37,OUT017,2553.841186549762
FDE32,OUT045,613.0971998365421
FDO34,OUT049,2711.2462278057064
FDM04,OUT019,-1025.5591259645735
FDZ25,OUT049,2829.364873475468
FDU08,OUT049,1729.296092127799
NCW30,OUT045,4015.3520430441713
NCM18,OUT013,1004.6528369445005
FDS22,OUT035,850.4704965991841
NCH18,OUT017,3994.0188476363546
FDC23,OUT013,2851.2682730093657
FDY46,OUT013,2971.019872985984
NCU06,OUT046,3657.2308794863493
FDX57,OUT045,1547.0942462791863
FDX36,OUT027,5071.71067833087
FDL16,OUT045,648.7240596679185
FDT16,OUT010,2258.1439487749303
FDN16,OUT018,1374.4568844979513
FDC03,OUT046,3019.9973250380135
DRF60,OUT013,3793.0959041528986
FDS27,OUT027,4631.910537445365
FDP33,OUT010,2051.1726525433332
FDJ36,OUT018,1220.0921499724645
NCR42,OUT013,570.4377456129296
FDV14,OUT017,1471.3836998055776
NCP42,OUT035,3190.2089763309195
FDB50,OUT027,2713.6644908716844
NCC30,OUT027,4238.798013867825
FDA23,OUT018,1376.0152174231625
FDW16,OUT017,1619.742223394278
FDQ52,OUT010,1961.2077901242592
FDB58,OUT049,2406.767413007852
NCP29,OUT049,1066.513813320431
NCM05,OUT045,4112.879686923523
FDO25,OUT013,3423.3629296455183
NCM54,OUT046,2085.742910514804
NCL54,OUT046,2803.519276150182
FDL39,OUT010,984.6864360403852
FDF53,OUT018,2562.594344135039
NCQ42,OUT035,2052.3385149137903
FDF58,OUT013,1060.535199524369
FDZ04,OUT035,1124.600113600638
FDE26,OUT019,370.02913791901665
FDS60,OUT017,3001.6606953440205
FDV58,OUT017,3225.3526550960814
FDM04,OUT045,811.2776543258224
FDE08,OUT035,2487.7460508536024
NCB43,OUT049,2971.071977634594
FDU11,OUT010,68.28145070832397
FDF22,OUT019,1449.9054852728004
FDE24,OUT013,2253.669866549768
DRJ49,OUT046,2122.6002883357432
NCQ53,OUT035,3824.584621737231
NCL41,OUT013,642.2208772983868
FDR22,OUT013,1850.423140213039
FDH04,OUT035,1632.1560701384878
DRH15,OUT045,650.636513148027
FDY40,OUT049,896.5848117756104
NCI17,OUT035,1673.3522761089698
NCC18,OUT013,2766.0859332515683
FDY28,OUT027,4800.452164690723
FDB45,OUT027,3190.0043208662973
NCL30,OUT018,1698.9750632759824
FDM10,OUT017,3477.588584045152
FDH22,OUT027,3469.4241528099665
NCZ53,OUT017,3164.0850149812613
NCI18,OUT013,3524.9704887917324
FDH14,OUT027,3776.874046172612
FDR36,OUT027,2249.107702250025
FDW01,OUT045,2343.7862517372414
FDK02,OUT027,3362.112901255634
FDJ02,OUT018,2103.451925268513
FDU55,OUT013,4204.342395705011
NCV18,OUT027,2785.152177838725
FDH14,OUT018,1970.4923548936931
FDZ37,OUT045,1439.8554972100683
FDX49,OUT049,3805.5536257152125
NCD43,OUT046,1685.6893070037331
FDZ07,OUT013,1143.4752635244513
FDK43,OUT035,2157.004678443118
FDR32,OUT018,3454.5683953760163
FDT39,OUT013,2553.9436601294437
NCV54,OUT017,2043.303347626279
FDF38,OUT018,475.3790357209946
FDV60,OUT046,3249.633174465489
FDH44,OUT027,3883.296282567768
FDS21,OUT046,1106.362527105477
NCL41,OUT045,580.0790463605517
FDM46,OUT017,1635.5956689427549
FDU27,OUT045,793.6268816806842
NCJ54,OUT017,3800.486323926525
DRG51,OUT018,2310.262268349805
NCA29,OUT019,785.9669862278533
FDR47,OUT045,3008.356685777442
NCL19,OUT027,3664.9056114000705
DRG01,OUT049,1244.6800044956763
FDG10,OUT046,1089.5549257649836
NCV05,OUT049,2502.8620346464595
NCH18,OUT019,1926.994699365663
FDV14,OUT018,1045.5586945655232
DRJ23,OUT035,3112.0092740793334
DRJ11,OUT046,3041.465411099998
FDZ03,OUT017,3084.6861322243058
FDI27,OUT010,-1103.7993539721501
FDJ14,OUT018,1099.193831529119
FDU32,OUT017,2143.8494077455252
FDD47,OUT027,4193.942987267408
DRF36,OUT035,3058.0843865572824
FDM21,OUT046,4063.994603431711
FDV10,OUT018,482.9291295110306
FDH60,OUT018,2854.9187924597645
FDX47,OUT010,690.7958003626845
FDT19,OUT019,780.2192557739909
FDO11,OUT045,3980.09640069725
FDH24,OUT027,3996.8395015236165
FDL02,OUT018,1468.0061854168598
FDB02,OUT049,2927.142042017149
FDA43,OUT046,3231.7109107164288
FDG52,OUT045,665.1965393941355
DRC12,OUT013,2971.0402522570366
FDY37,OUT018,2027.3207737456542
NCU18,OUT045,2153.9280204597744
FDU09,OUT035,1081.3297145457764
DRJ25,OUT027,2188.241699381906
DRE12,OUT018,1476.4557976284268
DRL47,OUT017,2127.855036757159
DRK01,OUT046,1605.1174682403944
FDC22,OUT019,1144.9890006550268
FDG44,OUT013,979.5478765782464
FDW04,OUT035,2212.7071709033044
FDK09,OUT049,3642.7059604511596
NCN43,OUT035,2009.947097185548
FDG04,OUT049,3008.0901997706096
FDH32,OUT010,-305.8222635393904
DRI47,OUT017,2464.4814331758535
DRE15,OUT013,1220.409586947586
FDY11,OUT035,1312.5088547078776
FDO60,OUT049,819.3915401477861
FDQ20,OUT018,476.65363781675114
FDO57,OUT027,3994.1372046630713
FDT14,OUT019,-3.0554002979770303
FDA57,OUT049,719.3054592471017
DRN35,OUT017,757.4431605629361
FDJ03,OUT046,907.6714890590811
FDX28,OUT017,1732.4626793899515
DRE25,OUT045,1331.5366189437773
FDR09,OUT046,4149.885569448612
FDB23,OUT035,3716.3800632567727
FDO08,OUT045,2653.303731523338
FDQ23,OUT049,1722.8491179393604
FDW04,OUT013,2146.3076366717723
DRK13,OUT010,1171.9769861458044
NCL17,OUT027,3658.6138757542794
FDY21,OUT035,3148.5082327190903
FDJ38,OUT027,4517.235721044635
FDA37,OUT019,176.7620573703025
FDV43,OUT013,829.4871770789468
FDL36,OUT046,1567.0014607890917
FDD53,OUT045,577.708116192618
FDZ19,OUT010,976.607820685007
FDV21,OUT045,1912.4246915606927
NCL54,OUT018,2443.8606752416526
DRI47,OUT027,3761.202745712959
DRG03,OUT049,2488.454232979697
FDG21,OUT013,2723.9143825432548
FDW03,OUT018,1488.3006124855165
NCI55,OUT046,1976.0948319001764
DRC36,OUT019,878.9597221191943
FDH22,OUT017,2127.8564246474707
FDV20,OUT045,2068.897184926551
NCU41,OUT027,4507.791810147231
FDN46,OUT027,3152.314207911433
FDK50,OUT045,2526.2995483495324
NCA05,OUT027,3808.236882442856
DRH01,OUT018,2381.3200426610274
FDT08,OUT018,2150.0145035493624
FDM08,OUT018,3375.7674259489722
FDZ07,OUT035,1197.3950237499666
FDS22,OUT017,936.4184038466337
FDV35,OUT027,3942.400330828299
FDI28,OUT010,-650.1062634608534
FDW58,OUT027,3178.891169626746
FDT52,OUT045,3831.2701879806264
FDY34,OUT046,2736.63362443645
FDR10,OUT046,2611.4692649201897
FDK57,OUT017,2058.805382081846
FDR02,OUT027,3164.151650205371
FDX49,OUT046,3836.0207802922523
FDQ20,OUT046,825.4212958506978
DRK23,OUT045,3920.5831874932774
NCW06,OUT046,3071.6380937154318
FDR31,OUT017,2601.2521133717237
NCE43,OUT013,2684.637414874989
DRO59,OUT027,2697.022022672172
FDN09,OUT049,3914.899264697233
FDR11,OUT046,2688.551733749162
FDO57,OUT013,2572.4422142097756
NCX18,OUT017,3233.8051381487603
FDB05,OUT018,3617.7584002167423
FDQ08,OUT018,814.170364741658
NCG43,OUT035,1570.3803286397597
FDJ56,OUT013,1719.2632728023018
FDA13,OUT010,-1286.8753039841686
FDO56,OUT017,2124.79159317461
FDB37,OUT018,3583.410778175734
FDZ02,OUT018,1290.1917183087207
FDQ24,OUT046,4034.374227978813
FDM16,OUT013,1275.3964942452003
FDU35,OUT049,1689.1368771682755
FDT35,OUT035,2835.147204924855
NCX30,OUT049,3940.859686174852
FDG04,OUT017,3082.8694476485252
FDI12,OUT035,1579.6140775547683
FDE35,OUT035,1146.0343265987613
NCP14,OUT027,3114.8054288599087
NCY53,OUT045,1678.744577707941
FDP49,OUT017,1098.001982826332
FDQ04,OUT017,821.7061898017273
FDM39,OUT035,2911.828298345339
FDO58,OUT019,676.8510768214182
FDC56,OUT017,2108.1747393078404
NCQ54,OUT046,2698.8244572307012
FDV10,OUT027,2205.635506904262
NCK17,OUT046,754.7107921885909
NCF55,OUT027,2048.3338595060777
FDV33,OUT013,4195.348673346758
NCH29,OUT019,-345.9026468596712
FDA37,OUT027,3515.0746486526477
FDH46,OUT018,1408.6687533271324
FDS25,OUT035,1933.1449473976973
FDH04,OUT027,2926.9766434585326
FDX52,OUT046,3127.073539000179
NCD42,OUT017,765.9644298199855
FDW47,OUT017,2101.8306610844447
FDL25,OUT027,2978.498190180675
NCJ06,OUT010,2.0589963538513985
FDY09,OUT013,2785.106140556629
FDS40,OUT046,669.1883531627682
FDH41,OUT017,3511.7333307767985
FDG38,OUT035,1545.0988795949088
FDU03,OUT027,4383.8019312696415
FDV20,OUT046,2208.9822234646854
DRB13,OUT045,2969.6622995174694
NCQ30,OUT013,1951.8708862184285
NCH06,OUT013,3878.86330732597
FDU50,OUT018,1552.555852797741
NCO42,OUT019,393.9318050919683
FDW09,OUT018,1053.9999815568735
FDH04,OUT013,1543.9191142458876
FDC21,OUT045,1771.800093374506
FDL21,OUT049,787.8947484545643
FDM46,OUT010,-409.4232593728084
FDT22,OUT019,-941.6282076180796
FDB28,OUT035,3207.964445144171
FDI12,OUT018,1219.3910456036392
FDA28,OUT045,1960.3607907065016
FDF59,OUT013,2065.2008322751353
FDM45,OUT027,3443.549353389404
FDQ56,OUT017,1550.4081029658992
FDR46,OUT049,2352.487699316669
FDT01,OUT013,3429.8842961071787
FDD16,OUT027,2635.195281475477
NCU30,OUT010,675.1769156965747
FDM40,OUT010,340.10263950613444
FDI56,OUT035,1671.4760266117228
NCS30,OUT013,2057.3657277545863
FDU08,OUT017,1802.4981954328396
FDX51,OUT027,4624.259426664736
FDA43,OUT045,3110.3364298981905
FDX59,OUT010,-1288.3613972617895
FDC37,OUT018,1439.8697970032226
FDP58,OUT013,3479.1257322186866
NCY42,OUT035,2370.634990558028
FDF21,OUT018,2835.35375202859
FDU10,OUT027,2140.8724860738002
DRL47,OUT018,1692.671887259712
FDA58,OUT018,3475.0411805263284
FDJ22,OUT049,3039.6239437845943
FDK50,OUT046,2589.210354016017
FDO38,OUT035,1362.9810190940916
DRF60,OUT035,3835.0082153686526
NCZ42,OUT019,1819.5249599615781
FDD35,OUT049,1958.6059665022622
FDL25,OUT045,1469.2866913848557
FDJ16,OUT013,942.6008294523053
DRK59,OUT049,3781.2525670714676
FDI50,OUT046,3794.5723832100775
NCB19,OUT045,1319.9558541482256
DRI37,OUT035,1006.6698563817772
FDA14,OUT027,3757.132457940432
FDC08,OUT018,3399.5767871880234
FDS45,OUT046,1816.0214221105853
FDI21,OUT049,1160.8170927817264
DRJ47,OUT035,2862.548885502387
DRE37,OUT027,4375.285643210285
FDT55,OUT018,2338.3513259315514
NCG42,OUT027,3489.033697417268
FDA31,OUT049,2844.5402400217863
NCW42,OUT046,3551.5634854595555
FDF50,OUT017,3243.881675719953
FDK56,OUT049,3077.1569209075824
FDX10,OUT035,773.3730837306066
NCK07,OUT027,3992.006304253591
FDZ49,OUT017,3696.9751731039287
FDR33,OUT013,1790.5047788748343
FDO44,OUT018,1559.424645006904
FDA20,OUT046,3101.6303047376423
NCL30,OUT045,1934.1875494691049
FDI05,OUT019,-700.1782649998495
FDQ12,OUT018,3355.046627316944
FDH47,OUT017,1730.85447771514
FDH34,OUT018,2662.2262312150124
FDF29,OUT046,2187.9885180047713
FDG40,OUT018,260.8498560051812
NCE18,OUT017,4059.3796272319014
FDP21,OUT010,1179.7399943680357
FDY50,OUT013,1423.297111907872
FDB36,OUT049,2237.933134560255
NCZ29,OUT049,2086.054218366393
FDU20,OUT018,1719.488324563863
FDO56,OUT013,2045.7593767008511
FDW31,OUT049,3315.294198258518
DRH59,OUT013,1260.1839366183704
NCB30,OUT017,3241.6848100243515
FDK43,OUT027,3521.5791321889265
FDW43,OUT045,3658.541749940603
NCL19,OUT017,2333.874519621546
FDJ27,OUT046,1732.4376400116016
FDC45,OUT046,2843.814408761449
FDY40,OUT035,958.3499257928052
NCM41,OUT035,1580.7127771574596
NCK18,OUT019,701.4271827523771
FDP37,OUT049,2101.3854975990835
FDA27,OUT027,5496.528102202283
NCX30,OUT035,3981.1375460371346
FDR09,OUT017,4167.635926491144
FDG08,OUT027,4284.379099704907
NCU30,OUT013,2649.0688422946114
FDB16,OUT017,1523.4066094547597
FDM16,OUT017,1370.0376299394266
FDC48,OUT013,1404.0818070100504
NCF18,OUT046,3032.581278204758
FDU46,OUT018,1002.4438219847361
FDH41,OUT018,3073.445377322176
NCN42,OUT010,401.06041717845073
FDU49,OUT046,1541.2690949326498
FDB20,OUT027,2777.850588868416
FDG50,OUT019,-437.37109925423283
FDW20,OUT045,1931.3492237183964
NCO55,OUT049,1750.0660623550357
FDX48,OUT046,2603.637673559686
FDU48,OUT046,2202.1965138576197
FDR48,OUT019,519.5686106848298
FDK27,OUT013,2036.3486124836345
FDT35,OUT013,2723.528717958543
FDN12,OUT049,1841.0575041380507
NCE31,OUT019,-1332.0429876800627
FDL21,OUT017,875.148138578792
FDV56,OUT017,1968.4527133335214
FDR16,OUT017,3562.620535357695
NCP41,OUT049,1808.4358530249883
FDJ27,OUT013,1724.2255138789042
FDA07,OUT017,2231.1666255448945
FDK55,OUT049,1512.9081532965647
FDM33,OUT049,3530.9826705642627
FDY46,OUT046,3011.991546489953
FDD36,OUT046,1989.9844440435845
FDB12,OUT027,3160.2711159924365
FDF28,OUT019,134.178365611544
NCE07,OUT019,368.4968091988558
FDW50,OUT027,4023.8586659860885
NCW18,OUT017,3845.1170566554356
NCJ17,OUT019,-557.2288093014358
DRZ24,OUT010,-20.512582159761223
FDS07,OUT035,2020.418455817009
NCW05,OUT010,-207.99539435264887
FDZ22,OUT018,1055.4715311098844
FDK02,OUT046,1977.4407329096866
FDZ45,OUT027,4567.433002513688
FDL25,OUT046,1582.891645519776
FDS08,OUT045,2797.834963826739
NCZ42,OUT027,5154.189895294039
FDX57,OUT035,1700.128195201818
FDF21,OUT046,3198.1799474386353
FDJ56,OUT018,1338.025882872913
FDX10,OUT013,700.7446590687905
DRG48,OUT035,2378.9123943870654
DRN37,OUT046,2664.4907446018333
NCY41,OUT018,289.2289697854867
FDN28,OUT045,1634.1336288016173
FDE34,OUT045,2799.3754313297104
FDR10,OUT045,2522.8643641850504
FDC32,OUT017,1675.3843567714503
DRG13,OUT046,2611.8038883269037
FDP59,OUT049,1797.7033392959856
NCT53,OUT010,715.204192053483
FDL57,OUT027,5555.410118140047
FDN32,OUT010,1114.4469735411258
FDK09,OUT018,3282.2475318151264
FDA52,OUT010,930.8852258945262
FDC57,OUT049,3221.7211665213545
FDI09,OUT035,4182.465250245208
NCB07,OUT046,3156.997398462947
FDP26,OUT035,1709.4479851726355
FDP40,OUT027,3270.144983633523
FDL15,OUT013,2461.073870305918
FDV07,OUT046,1934.3869070798683
FDS03,OUT017,1232.3690926802665
FDE50,OUT049,3060.2281207789347
FDQ15,OUT017,1462.6649613759073
FDQ33,OUT010,484.6226554602181
FDT22,OUT013,976.0724534742039
DRO35,OUT035,1985.4117165213393
FDJ41,OUT049,4122.607957697401
FDQ27,OUT035,1883.999046919169
FDC26,OUT017,1936.6737472362001
NCF43,OUT027,3712.83833947299
NCR50,OUT035,2504.5014251699176
FDE39,OUT018,1593.8304591205087
FDN49,OUT027,2162.03329444892
DRG11,OUT035,1839.234197676822
NCA18,OUT049,1915.39478398567
FDM36,OUT018,2523.8624056979315
FDW32,OUT017,1616.3234951697232
NCQ18,OUT010,-360.1721313328453
FDX14,OUT027,2638.0039753595775
FDD46,OUT017,2553.1391638363275
FDI34,OUT019,1799.2798302115552
NCJ17,OUT035,1473.937335614668
FDB52,OUT035,4111.125533640006
FDV55,OUT018,1995.288030408643
FDC57,OUT046,3203.8325444586662
FDB29,OUT046,1924.667247936115
NCO43,OUT035,1676.7733822691807
FDG44,OUT045,869.4921182643302
FDJ34,OUT045,1989.9971910263266
FDH40,OUT049,1411.6637636590458
NCD07,OUT027,3218.2647232076124
FDB41,OUT017,900.8887584230251
FDH47,OUT018,1273.9803834966588
DRK37,OUT035,3106.356187078738
FDM25,OUT019,944.6198317149683
NCX06,OUT045,2793.0489544480224
NCS05,OUT017,2269.370460099104
FDS39,OUT045,2240.813559335802
FDC47,OUT027,5010.529397199658
FDG20,OUT013,2960.249571918903
DRL23,OUT017,1840.5419068263
FDY33,OUT013,2586.4224973339005
NCH18,OUT045,3765.9794536223053
FDX47,OUT035,2665.559137131335
NCB06,OUT045,2444.369213162281
FDP36,OUT049,983.7639942092792
FDW44,OUT018,2569.1157249461976
NCU41,OUT018,2736.147427214397
NCS17,OUT046,1599.2502945733577
FDD46,OUT035,2568.6917011073238
FDE45,OUT017,3021.07786790884
FDI09,OUT017,4209.03019675125
NCJ54,OUT010,1790.9002805070195
NCA29,OUT018,2426.2928716652677
NCN41,OUT027,3414.453510512947
FDY34,OUT035,2772.9770321670367
NCG55,OUT035,1931.27242758988
DRM49,OUT046,798.1417450765584
NCB42,OUT049,1922.8180215969187
FDE58,OUT045,1778.5266573366098
DRJ25,OUT013,790.7612238610163
FDS47,OUT010,-498.95945462629606
FDY21,OUT049,3162.7565211405454
NCI54,OUT013,1791.721140754642
FDO24,OUT017,2662.013776548818
FDY43,OUT035,2834.754137055512
FDF35,OUT018,1386.5125996494753
NCP29,OUT019,-881.3285324582248
FDN28,OUT027,3111.0575391609455
FDJ50,OUT018,591.2354765825294
FDQ14,OUT027,3803.495387197443
FDC37,OUT035,1865.5281766160333
FDN08,OUT046,2089.5888205234223
FDD04,OUT035,2269.019511198101
FDW34,OUT018,3559.6396669468086
FDP04,OUT017,1172.2496129178326
NCG07,OUT017,3089.6385879746667
NCN14,OUT018,2552.5496165066143
FDJ16,OUT045,848.1314822712447
NCM42,OUT045,1671.9992942304816
NCF19,OUT046,867.9702340403455
FDY21,OUT018,2789.781100222768
FDY19,OUT035,2011.1436150406953
FDV09,OUT045,2316.0034248717566
FDA28,OUT013,2075.4394804127223
FDC38,OUT018,1822.7789210678893
FDL28,OUT045,3595.7860095394426
NCH43,OUT049,3475.418571255199
NCN53,OUT045,534.2124793331168
NCW05,OUT017,1838.5227506790106
NCO30,OUT018,2619.721201106062
FDT04,OUT019,-1320.918587752487
FDB27,OUT018,2788.2362037851417
NCK07,OUT013,2627.5648628735507
NCA53,OUT013,857.0265991901397
FDB33,OUT018,2312.798404680958
FDU37,OUT017,1479.9326488563966
FDR13,OUT035,2019.1134392732783
FDE45,OUT049,2952.5648084133863
FDV37,OUT017,3294.72454271045
FDX44,OUT019,-384.92405223053356
NCL06,OUT017,4229.302237308933
FDJ28,OUT045,2922.537343917036
FDX55,OUT049,3577.1935220452433
NCK17,OUT018,398.1394967809174
FDH52,OUT035,1152.3712933557545
FDN13,OUT027,3042.015943457998
FDK44,OUT018,2475.188324868359
FDU16,OUT046,1402.283863824763
FDZ07,OUT017,1222.442811860994
NCN06,OUT027,4025.8497146688023
FDH02,OUT010,-341.86626619395975
NCW18,OUT045,3630.761382104858
FDH57,OUT013,2182.239122105355
FDV35,OUT045,2385.5765467836172
NCU29,OUT013,2363.6391343816795
NCP02,OUT046,1064.6367374007532
FDN44,OUT013,2662.2561523448385
FDX03,OUT018,514.8900974958233
FDR11,OUT010,680.7347012032842
FDA36,OUT046,3049.1142088400666
FDP58,OUT027,4863.4400888905075
FDH31,OUT045,1583.7589249299199
FDH34,OUT035,3023.1968735163828
FDS13,OUT035,4269.504068592592
FDT01,OUT018,3144.0250918361417
FDY09,OUT049,2848.657739402115
FDV33,OUT027,5565.026966783495
NCW29,OUT010,171.17110534964013
NCN17,OUT045,1564.0484124747745
FDX01,OUT046,1971.6385567615216
FDL03,OUT049,3241.04239730502
DRL59,OUT049,961.2386631389236
DRM11,OUT027,5582.994136783062
FDA43,OUT049,3244.918195781109
FDZ56,OUT010,911.1455610227422
FDI44,OUT018,1012.8824550121935
FDB50,OUT013,1306.0215479000326
FDU15,OUT019,-1401.0651389485574
NCJ19,OUT019,-1059.4962343405932
FDD48,OUT013,1921.5678307084745
NCW42,OUT035,3565.07847595356
FDL24,OUT017,2989.5137384500704
NCB30,OUT013,3143.9145297270006
FDK25,OUT013,2747.366567875608
FDW28,OUT049,3107.4613950358907
FDD47,OUT017,2895.4420745015086
FDK16,OUT019,-453.3168926927174
FDW37,OUT046,1535.251882608136
FDA48,OUT035,3616.310992863684
FDA14,OUT017,2414.823012354449
FDV15,OUT013,1687.143315608424
FDN22,OUT049,4058.570369562658
NCD55,OUT045,602.0196061726019
FDY43,OUT013,2752.7661099146353
NCU05,OUT017,1435.488476355953
FDF10,OUT035,2476.2942927403346
FDR39,OUT018,2625.5248990251566
FDG40,OUT013,574.8903306361753
FDZ28,OUT019,149.0142714244139
FDE02,OUT045,1394.3050922804105
FDU60,OUT049,2805.6959185093
FDM21,OUT013,4070.5587249364035
FDV52,OUT019,-38.47700451759738
NCW06,OUT013,3043.1418837419187
FDX36,OUT035,3741.600673837602
FDT35,OUT027,4203.837913612937
NCL19,OUT010,291.26492446285556
NCD31,OUT046,2669.7735111064685
FDE53,OUT019,-206.27471371009597
FDW58,OUT019,-186.3862347080285
DRF48,OUT046,3006.515331716393
FDW57,OUT035,2939.6874059203983
DRH13,OUT017,1806.2058802996617
FDT33,OUT013,2763.4716445101512
DRK47,OUT027,5032.0285966433
FDY22,OUT010,399.816787679345
FDC35,OUT019,1360.8471161662455
FDO03,OUT013,3734.1662813549774
FDF24,OUT045,1330.53268129754
FDF56,OUT018,2664.682100767619
FDD28,OUT013,950.9750962017133
FDG53,OUT027,3677.248637356548
FDO27,OUT019,-300.489916943392
NCF54,OUT018,2396.714508487974
FDC20,OUT027,2422.200145330935
FDU10,OUT046,768.837189963102
DRA24,OUT018,2289.218651576404
FDA02,OUT010,434.34999625237833
FDG10,OUT017,1144.8074063738022
FDW39,OUT010,1050.515746115154
FDP04,OUT019,-872.3209400039341
NCM55,OUT013,2910.3677253491187
FDG47,OUT045,4025.9882424909156
NCU41,OUT017,3168.2075189004245
NCK31,OUT017,946.9917390562914
FDZ46,OUT045,1689.6041513875389
FDU13,OUT027,3803.7003078057314
NCF19,OUT045,732.5735430089117
NCJ43,OUT013,2770.4463542665326
NCJ05,OUT045,2362.969035883987
FDS04,OUT027,3665.743143216401
FDX28,OUT010,-271.36145135370316
FDB41,OUT027,2230.017440042793
FDG53,OUT046,2250.125425594917
FDL15,OUT010,558.856160093841
FDQ08,OUT049,1007.0464010808937
DRN36,OUT013,1533.3946423762536
FDI46,OUT013,4024.3863925811893
FDG16,OUT027,4798.903986106365
FDV32,OUT013,1129.8759211131983
FDF44,OUT010,355.2711211839196
FDK04,OUT018,618.196231590322
NCA41,OUT013,3095.60771168895
FDD51,OUT017,817.1952872519614
NCZ53,OUT045,2932.911935417782
FDP01,OUT027,3908.932322402019
FDY25,OUT049,2957.971945212761
FDB17,OUT018,2532.2567726405396
NCV54,OUT018,1600.3214780758426
FDJ32,OUT017,1236.2486455696053
FDA37,OUT049,2125.919772852896
FDG35,OUT035,2871.788871379016
NCM05,OUT018,3924.4440846022044
FDG45,OUT046,3523.159177751484
FDH28,OUT013,698.7642952846072
NCE18,OUT049,3979.6296937915176
FDH38,OUT045,1844.2961814421578
FDR56,OUT013,3278.3540120423713
FDH17,OUT027,3027.6367392186366
FDD39,OUT049,3457.401480636341
FDB41,OUT049,851.1358757169364
NCR53,OUT046,3600.794147392153
FDX46,OUT017,1133.8437945276237
FDV28,OUT049,689.0846416651912
FDA08,OUT018,2456.012647986703
FDH45,OUT017,946.5173606569733
NCS38,OUT010,-86.66311140704784
FDD40,OUT010,1182.7529798718315
DRM59,OUT035,2574.748369282519
NCJ43,OUT018,2490.02605536615
NCN29,OUT013,872.762757467659
NCC19,OUT045,2947.958792884121
FDR56,OUT035,3319.7978233428003
FDZ43,OUT049,4006.8706428630394
FDJ32,OUT010,-797.977781974274
DRH03,OUT017,1575.1467319589283
NCZ54,OUT035,2667.4312916801136
FDE26,OUT017,2467.178025124842
FDS03,OUT045,1002.796171753289
DRZ24,OUT019,-105.92885481570556
FDO48,OUT027,5025.309831164152
FDW39,OUT049,2933.74038325985
NCK05,OUT049,1027.4114800646494
NCK30,OUT017,4163.736867577973
FDT27,OUT018,3326.8168844978936
FDS08,OUT019,981.0875084599393
NCJ19,OUT049,903.4637993205688
FDC58,OUT045,658.920248698676
DRE37,OUT013,2949.3272837811237
FDW02,OUT035,2163.861074612316
FDJ02,OUT010,540.0426358271216
FDX09,OUT045,2781.1714269039658
FDT31,OUT010,1153.1082576250046
FDI24,OUT049,2916.040451647248
FDY09,OUT045,2719.225382789926
FDV28,OUT045,349.67112459338387
DRM47,OUT049,3118.118477464086
FDT52,OUT019,2011.532072353264
FDI48,OUT018,673.3896983529849
FDY55,OUT017,4236.431184488727
FDU48,OUT013,2150.3104397949064
FDN25,OUT045,899.1818349716486
FDP20,OUT049,2139.016930476806
FDJ15,OUT013,2995.06600659946
FDD04,OUT018,1884.9890532792633
FDY58,OUT045,3560.5844778632454
FDR37,OUT018,2648.5505467741023
FDF44,OUT013,2234.338704176218
FDD32,OUT045,1373.336867828155
FDR57,OUT017,2690.984686056472
DRG39,OUT027,2305.681389301506
FDX15,OUT017,2656.26792804485
DRN37,OUT045,2502.5592895223963
FDW40,OUT027,3737.547559871513
FDB32,OUT049,1622.0837239874818
FDM40,OUT018,1945.295160963491
FDE39,OUT027,3342.024663382821
DRH49,OUT017,1397.5467717387219
FDT46,OUT049,885.1162127181742
NCF06,OUT035,4167.134267193658
FDP07,OUT017,3287.9260871409642
FDC04,OUT013,3783.7146422921505
FDZ32,OUT017,1931.1143265935098
FDD50,OUT045,2601.920284828113
FDU56,OUT017,3124.550108488882
FDV34,OUT017,1367.9137325498014
NCY41,OUT013,593.1974867079116
NCK18,OUT046,2694.227490899808
DRH25,OUT049,860.5854623957421
FDT57,OUT046,3828.1723730105296
FDV56,OUT018,1537.9395979858964
FDV12,OUT045,1567.461178618716
FDN52,OUT017,1579.0534501711954
FDX38,OUT035,920.1853188184905
FDE47,OUT018,1655.753557559845
NCO07,OUT013,3345.7901310642483
FDV09,OUT027,3840.7227277701168
FDZ23,OUT019,1112.0281991673837
DRH51,OUT018,1066.7299698669958
NCY54,OUT045,2566.9234897997085
DRG49,OUT013,3873.9536407841515
NCC19,OUT049,3098.1374749646784
NCV53,OUT045,3760.1213522275502
FDZ47,OUT019,-177.19533504488936
NCO26,OUT018,1523.3346673470223
NCP02,OUT045,920.3418701262854
NCW30,OUT018,3806.6648444959137
NCN55,OUT046,3821.6461043544987
FDB20,OUT010,-579.1326989583467
DRL11,OUT013,2542.6060504202615
DRD60,OUT045,2694.7617529204144
FDW14,OUT010,-431.47356029058574
FDL27,OUT010,-755.4577036013507
FDU09,OUT018,677.4733757672802
DRH36,OUT027,2608.095072351396
FDP34,OUT027,3858.2550164538115
FDE04,OUT017,2976.732661638962
FDZ57,OUT027,3577.3383352426463
FDF02,OUT010,-228.85058406583266
FDG28,OUT045,3835.0038827956887
NCI31,OUT046,603.14688594779
FDT43,OUT013,946.5132907495281
FDU20,OUT046,2115.030500425477
FDD53,OUT013,724.802934295396
